neos-1599274.mps.gz,31235.742857142857,123.879
neos-1601936.mps.gz,1.0,152.383
neos-1605061.mps.gz,6.150735294117667,204.836
neos-1620770.mps.gz,1.0,124.715
neos-1620807.mps.gz,1.0,112.816
neos16.mps.gz,429.0,112.668
neos17.mps.gz,0.000681498501498498,116.258
neos18.mps.gz,7.0,145.070
neos1.mps.gz,5.600000000000002,120.941
neos-2075418-temuka.mps.gz,0.0,1356.551
neos22.mps.gz,413700.0,126.293
neos-2328163-agri.mps.gz,26069.0,121.840
neos-2629914-sudost.mps.gz,39622.0,139.277
neos-2652786-brda.mps.gz,0.0,115.301
neos-2657525-crna.mps.gz,0.0,116.699
neos-2669500-cust.mps.gz,2221.900000000006,277.555
neos-2746589-doon.mps.gz,1985.750000000003,203.523
neos-2978193-inde.mps.gz,-2.4185181859999987,140.152
neos-2978205-isar.mps.gz,-12.415306728999996,224.121
neos-2987310-joes.mps.gz,-610797465.6769747,238.430
neos-2991472-kalu.mps.gz,0.0,520.172
neos2.mps.gz,-4717.666848100766,118.367
neos-3004026-krka.mps.gz,0.0,141.773
neos-3009394-lami.mps.gz,0.6428571429,121.387
neos-3024952-loue.mps.gz,22882.0,127.320
neos-3025225-shelon.mps.gz,0.05257405202867409,511.273
neos-3045796-mogo.mps.gz,-175.0,135.090
neos-3046615-murg.mps.gz,192.0,113.738
neos-3072252-nete.mps.gz,10593526.0,115.766
neos-3083819-nubu.mps.gz,6290575.552807326,130.660
neos-3116779-oban.mps.gz,0.0,114.156
neos-3118745-obra.mps.gz,253.8333333333334,116.066
neos-3148108-pahi.mps.gz,0.0,354.254
neos-3209462-rhin.mps.gz,6.661338147750939e-15,323.367
neos-3209519-ruhr.mps.gz,332.84999999999985,138.637
neos-3214367-sovi.mps.gz,87802.73259553972,169.602
neos-3216931-puriri.mps.gz,58817.35306581276,156.297
neos-3226448-wkra.mps.gz,0.0,151.102
neos-3237086-abava.mps.gz,0.0,191.434
neos-3322547-alsek.mps.gz,398.42666666666656,867.094
neos-3352863-ancoa.mps.gz,27300.42821930886,276.523
